Data Source name,Date,Campaign,Campaign Effective Status,Ad Set Name,Ad Name,Country Funnel,Geo Location Segment,FB Spent Funnel (INR),Amount Spent (INR),Clicks (all),Impressions,Page Likes,Landing Page Views,Link Clicks,Adds to Cart,Checkouts Initiated,Adds of Payment Info,Purchases,Revenue (INR),Messaging Conversations Started,Adds to Cart Conversion Value (INR),Checkouts Initiated Conversion Value (INR),Adds of Payment Info Conversion Value (INR),Ad Creative Image Permalink URL,Ad Creative Video Permalink URL,Row Count,Ad Account ID,Ad Effective Status,Ad Preview Shareable Link,Ad set Effective Status,Campaign Objective,Campaign Result Type,Campaign Result value,Country,Ad Creative Thumbnail URL,Ad Creative Video Picture URL,Ad set Start Time,Campaign Start Time,Spend (INR),Clicks,ROAS,CTR
XYZ Luxury,2026-06-24,Growify | MOF & BOF | Sale | India +intl,ACTIVE,Ecomm | Mof + Bof & retargeting | United states,Custom | Carousal | Campaign Shoot | Flat 50% OFF,United States,USA,263.17,263.17,2,105,0.0,2.0,2.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,https://www.facebook.com/ads/image/?d=AQKnmSNdvtGp49uy9RVhxq25dAl6HkZTNbcaSsCgWQmYJQBwr_Fibh33SuuJYtY2awQy_GAOaEtDhd9A4F19w7Pia9UH-qxwe5Zl_nAfROwIDKFQ-yEJ-g-7AOzR-Faf5cOT2vKGwQh2xzMBZKDQ3qr2,,1,385541000000000.0,PAUSED,https://fb.me/25qdmaZsIu8qbpu,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,https://scontent-iad3-2.xx.fbcdn.net/v/t45.1600-4/730776197_122113016258693921_8532132674987848043_n.jpg?_nc_cat=105&ccb=1-7&_nc_ohc=TJsYjt9HH48Q7kNvwEryUzu&_nc_oc=AdqPfuCPhkgocd4x8bXVgGKXeUFMw5y40UKjo48Ce15-DuxjnTn6zDmNPcFVZsXmBag&_nc_zt=1&_nc_ht=scontent-iad3-2.xx&edm=AAT1rw8EAAAA&_nc_gid=nqzHDntDu3iXCra2dpej1g&_nc_tpa=Q5bMBQEhx3BlW-Kb-KKYrgXtTFfrJlTuFcQDvBxR74Zrg4FzH-lIJ37kiB5Psd7nwRk8xGy1wA8UBPf0_g&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=52f3c4&_nc_sid=58080a&oh=00_AQBFt_Gztho0zuREv_ZRfPva_OWzaQITmIrH5r3ubXqk4g&oe=6A6B5EE0,,2026-05-28 08:17:47+00:00,2025-01-30 06:08:45+00:00,263.17,2,0.0,1.9047619047619049
XYZ Luxury,2026-06-24,Growify | MOF & BOF | Sale | India +intl,ACTIVE,Ecomm | Mof + Bof & retargeting | United states,Custom | Flexible | Campaign Shoot | EOSS | CLP,United States,USA,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/ads/image/?d=AQIXCWS4_IACuhxToJTnTd0IsdRwjsMYMxD4ODNJvyTcjxZXsMreErLpaq-G1hRAj91lzZq-PLjolymeSDHJh1cc17E6VNimqRoCLW_RRWaoggltmVY3mlUKQBGCpcbsX6bWyDMUqoY9KGCBwlEGJpZx,,1,385541000000000.0,PAUSED,https://fb.me/28VCZ118NCDcnk1,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,https://external-iad3-1.xx.fbcdn.net/emg1/v/t13/4394246197274023905?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQKzzxPxv8Ks56hNE7HinhzmFM3uDaEiC6C7ROis7HBOCmKcLdjHlbEsBDDaDVrLZEcYCEQUPyDXkI2BGqiWinDeFWFBLe-2ihpecNTb97Cz2IOuNi_Ea9W8vRo0tkm_5uVumgoV7QuV4Cs1OES30ezs&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&edm=AAT1rw8EAAAA&_nc_gid=nqzHDntDu3iXCra2dpej1g&_nc_oc=Adr6Zg4IHt58SKeYfX75RYBZcb5fB300LmqmW9XuJ1jNVJHqgV1hX8hCAS9lT3boeqo&ccb=13-1&oh=06_Q3_BAZzcBtU817ihppVq-NZ-kdQdoCfQhG_tI4b9eqneAhQY&oe=6A6757F9&_nc_sid=58080a,,2026-05-28 08:17:47+00:00,2025-01-30 06:08:45+00:00,0.0,0,,
XYZ Luxury,2026-06-24,Growify | MOF & BOF | Sale | India +intl,ACTIVE,Ecomm | Mof + Bof & retargeting | United states,Custom | Video | Campaign Shoot | EOSS | CLP | Event,United States,USA,3.15,3.15,0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,https://www.facebook.com/reel/1637102684250130/,1,385541000000000.0,PAUSED,https://fb.me/2l4nk7AZWd6xJdD,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,https://scontent-iad6-1.xx.fbcdn.net/v/t15.5256-10/714570802_3026321994244753_8090803602621505257_n.jpg?_nc_cat=102&ccb=1-7&_nc_ohc=ohGw9qTGJ4UQ7kNvwEDQXl0&_nc_oc=AdpWw8L_psdE8Dqcqzu1lgoAAnnXor2TjNUSYRJAnDkt_GPmkuqt5KDIke85hu1h__c&_nc_zt=23&_nc_ht=scontent-iad6-1.xx&edm=AAT1rw8EAAAA&_nc_gid=nqzHDntDu3iXCra2dpej1g&_nc_tpa=Q5bMBQGxOdWRq1WGiSNEFeZesaGNqrchqJMYclDqpPANHg1b3XiokM6InCASelFnIV-UEblDQC6m0XyUEw&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=b696e2&_nc_sid=58080a&oh=00_AQAl3fFsfGV-imm1EFOa9emYvCDR8eMqOFPaIo_HbbRDfg&oe=6A6B3F15,https://scontent-iad6-1.xx.fbcdn.net/v/t15.5256-10/714570802_3026321994244753_8090803602621505257_n.jpg?stp=dst-jpg_s160x160_tt6&_nc_cat=102&ccb=1-7&_nc_sid=200999&_nc_ohc=ohGw9qTGJ4UQ7kNvwEip0VL&_nc_oc=AdrD7W6wJg8KkEPIWCmQIHTTJNEis54ELiQwvC24fS8KwW0x_SkewPhXcXDBc_7HOBc&_nc_zt=23&_nc_ht=scontent-iad6-1.xx&edm=APRAPSkEAAAA&_nc_gid=3r_vk_j0gPyK5X9prNsvNQ&_nc_tpa=Q5bMBQEFNzkY1a4zSM6bCa2syUZKJ_syX0G39EVmG4GgU0KodsQdBmf_2_T_Gu8t-biVojKHwT9ZdgtTKA&oh=00_AQDkrwsZh6SPyn0S3Evj40HI9Pzqe5ttpYnMLgI8Uq1Cww&oe=6A6B3F15,2026-05-28 08:17:47+00:00,2025-01-30 06:08:45+00:00,3.15,0,0.0,0.0
XYZ Luxury,2026-06-24,Growify | MOF & BOF | Sale | India +intl,ACTIVE,Ecomm | Mof + Bof & retargeting | United states,Custom | Video | Campaign Shoot | EOSS | CLP | Event,United States,USA,20.08,20.08,0,9,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,https://www.facebook.com/reel/1365678702431450/,1,385541000000000.0,PAUSED,https://fb.me/24MHfb8iuDUdO3k,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,https://scontent-iad6-1.xx.fbcdn.net/v/t15.5256-10/725393792_1478110593628850_4942367122138459067_n.jpg?_nc_cat=100&ccb=1-7&_nc_ohc=qxUL16V0T14Q7kNvwHjQ_2l&_nc_oc=AdorPMRS6KriTZL0Yf3ecrhaFVXwm12Z45XUiA5RyknDao7yR5ngJCmISVIvrBhI3YA&_nc_zt=23&_nc_ht=scontent-iad6-1.xx&edm=AAT1rw8EAAAA&_nc_gid=nqzHDntDu3iXCra2dpej1g&_nc_tpa=Q5bMBQH6gt_CWaZeU-ioPM1QsgowjSPHnztFHj1jeACv6EjvrLKl1Oguw8fH8mn9XYAaW5Phtk9f16JRMA&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=b696e2&_nc_sid=58080a&oh=00_AQDFP13rR4XI3OHFZIgAf8CEIuNwHI61ENGJJDQw3upm1g&oe=6A6B2DC2,https://scontent-iad6-1.xx.fbcdn.net/v/t15.5256-10/725393792_1478110593628850_4942367122138459067_n.jpg?stp=dst-jpg_s160x160_tt6&_nc_cat=100&ccb=1-7&_nc_sid=200999&_nc_ohc=qxUL16V0T14Q7kNvwHwTMzj&_nc_oc=AdrQWJ27VfR7OhY1bcoeh-YclObfoeSQP2sKpOB_8MTlYdu45xjMJWxlpqRNS1raCDo&_nc_zt=23&_nc_ht=scontent-iad6-1.xx&edm=APRAPSkEAAAA&_nc_gid=3r_vk_j0gPyK5X9prNsvNQ&_nc_tpa=Q5bMBQGvCYRKZ8FV-ZyDgq_-kHhAkSJAIlZ7kuo5LwtTdfy8HFinHRWKOUoPEturT-NDzI5HgB7ghzl53g&oh=00_AQBt7UQvf8-QcA9iv0Njg99Sh5RW56HI_yV8sBgFy4JViw&oe=6A6B6602,2026-05-28 08:17:47+00:00,2025-01-30 06:08:45+00:00,20.08,0,0.0,0.0
XYZ Luxury,2026-06-24,Growify | MOF & BOF | Sale | India +intl,ACTIVE,Ecomm | Mof | India,Catalogue | Carousal | Campaign Shoot | All Product | BAU | PLP,India,India,16.93,16.93,38,331,0.0,30.0,16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,385541000000000.0,PAUSED,https://fb.me/2j3sBQU7Xq8MCVg,ACTIVE,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,IN,https://scontent-iad6-1.xx.fbcdn.net/v/t39.2147-6/75341531_494485104475166_2751028116179648512_n.png?_nc_cat=1&ccb=1-7&_nc_ohc=qJSQTj5L0hYQ7kNvwF5EjiJ&_nc_oc=AdpDJv6PHtQVmI6fJsk6ImLgs5I1EhuyUbJyz5re1VEV_34FCZl-jACl1GvVHAoRKrs&_nc_zt=14&_nc_ht=scontent-iad6-1.xx&edm=AAT1rw8EAAAA&_nc_gid=D8Is2LHn4PVIlTmrC-Wzpg&_nc_tpa=Q5bMBQLdCjVyj745O6WVYzrxMUS9XTXHTE5ZjBIPUIoemrozmad4fl_hC5MPng-2Nc3GSAcvM7XO7fFESw&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=39b8c1&_nc_sid=58080a&oh=00_AQHGJtT0QCXfUgKBgv2SZSW_IDIkqijW87hbVa5UglwIYQ&oe=6A951B04,,2026-06-03 13:16:06+00:00,2025-01-30 06:08:45+00:00,16.93,38,0.0,11.48036253776435
XYZ Luxury,2026-06-24,Growify | MOF & BOF | Sale | India +intl,ACTIVE,Ecomm | Mof | India,Catalogue | Carousal | Campaign Shoot | All Product | PLP,India,India,513.19,513.19,256,4393,0.0,193.0,231.0,8,0.0,0.0,0.0,0.0,0.0,66297.0,0.0,0.0,,,1,385541000000000.0,ACTIVE,https://fb.me/21S3kDpRCKuJwUM,ACTIVE,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,IN,https://scontent-iad6-1.xx.fbcdn.net/v/t39.2147-6/75341531_494485104475166_2751028116179648512_n.png?_nc_cat=1&ccb=1-7&_nc_ohc=qJSQTj5L0hYQ7kNvwF5EjiJ&_nc_oc=AdpDJv6PHtQVmI6fJsk6ImLgs5I1EhuyUbJyz5re1VEV_34FCZl-jACl1GvVHAoRKrs&_nc_zt=14&_nc_ht=scontent-iad6-1.xx&edm=AAT1rw8EAAAA&_nc_gid=D8Is2LHn4PVIlTmrC-Wzpg&_nc_tpa=Q5bMBQJ3461Qb0MiGlu0I3CJMpAwRRpNZ0jShTsP_ULu7yiWQEhlv6yhv8pH-LWtDrlXW4mSd9XHhvqsAQ&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=39b8c1&_nc_sid=58080a&oh=00_AQHwKmC-XtIWde1S_kNVb-SsylYQHglMwZ8-liSV4-eEFA&oe=6A951B04,,2026-06-03 13:16:06+00:00,2025-01-30 06:08:45+00:00,513.19,256,0.0,5.827452765763716
XYZ Luxury,2026-06-24,Growify | MOF & BOF | Sale | India +intl,ACTIVE,Ecomm | Mof | India,Catalogue | Carousal | Campaign Shoot | Top Selling Products | PLP,India,India,4586.61,4586.61,3092,54080,0.0,2291.0,2849.0,41,0.0,0.0,2.0,10560.0,0.0,901445.76,0.0,0.0,,,1,385541000000000.0,ACTIVE,https://fb.me/qzx1ZENil4YBIpU,ACTIVE,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,2,IN,https://scontent-iad3-1.xx.fbcdn.net/v/t39.2147-6/75341531_494485104475166_2751028116179648512_n.png?_nc_cat=1&ccb=1-7&_nc_ohc=qJSQTj5L0hYQ7kNvwGlkhVd&_nc_oc=AdpSXB0qo9R-VEE7ziguxQx1ICTGd9j076Zv279QOR3Ogv0E8kpurZ4KU4l3nia-wcw&_nc_zt=14&_nc_ht=scontent-iad3-1.xx&edm=AAT1rw8EAAAA&_nc_gid=zq5EHOGZjpDhxdvwII7_ow&_nc_tpa=Q5bMBQKDdPWMefJ8utFOZCR2WOHqFB2yZc7MQ69qMmhCICpAcc-qkwND5UfYbIi2bsYTWHst3xSKRoSFEA&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=39b8c1&_nc_sid=58080a&oh=00_AQEXi_E_HL5-q9x8hjiB1g6x_yukP-l2IAN7cbrl8OT9gg&oe=6A94AA84,,2026-06-03 13:16:06+00:00,2025-01-30 06:08:45+00:00,4586.61,3092,2.3023540261761957,5.717455621301775
XYZ Luxury,2026-06-24,Growify | MOF & BOF | Sale | India +intl,ACTIVE,Ecomm | Mof | India,Catalogue | Carousal | Campaign Shoot | Top Selling Products | PLP,,Rest of the World,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,385541000000000.0,ACTIVE,https://fb.me/qzx1ZENil4YBIpU,ACTIVE,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,unknown,https://scontent-iad3-1.xx.fbcdn.net/v/t39.2147-6/75341531_494485104475166_2751028116179648512_n.png?_nc_cat=1&ccb=1-7&_nc_ohc=qJSQTj5L0hYQ7kNvwGlkhVd&_nc_oc=AdpSXB0qo9R-VEE7ziguxQx1ICTGd9j076Zv279QOR3Ogv0E8kpurZ4KU4l3nia-wcw&_nc_zt=14&_nc_ht=scontent-iad3-1.xx&edm=AAT1rw8EAAAA&_nc_gid=zq5EHOGZjpDhxdvwII7_ow&_nc_tpa=Q5bMBQKDdPWMefJ8utFOZCR2WOHqFB2yZc7MQ69qMmhCICpAcc-qkwND5UfYbIi2bsYTWHst3xSKRoSFEA&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=39b8c1&_nc_sid=58080a&oh=00_AQEXi_E_HL5-q9x8hjiB1g6x_yukP-l2IAN7cbrl8OT9gg&oe=6A94AA84,,2026-06-03 13:16:06+00:00,2025-01-30 06:08:45+00:00,0.0,0,,
XYZ Luxury,2026-06-24,Growify | TOF | Sale | India,PAUSED,Ecomm | Bride-trad - 24-36,Existing | Video | Campaign shoot | Bridal | CLP,India,India,215.25,215.25,77,1642,0.0,55.0,39.0,2,0.0,0.0,0.0,0.0,0.0,19800.0,0.0,0.0,,https://www.facebook.com/122173896032053270/videos/1569646931353000,1,385541000000000.0,CAMPAIGN_PAUSED,https://fb.me/2Bg39rp9jDflEuQ,CAMPAIGN_PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,IN,https://scontent-iad6-1.xx.fbcdn.net/v/t15.5256-10/717228697_1569646954686331_6289411983763008058_n.jpg?_nc_cat=107&ccb=1-7&_nc_ohc=zHLmvmBDbVoQ7kNvwEI-qzb&_nc_oc=Adrjn2Td4AOMFEEcET3M5vyTrIDiQUVVStsHaa9y4EyYjzcyCn1qbNWyiWsrIWnZ90s&_nc_zt=23&_nc_ht=scontent-iad6-1.xx&edm=AAT1rw8EAAAA&_nc_gid=sbrg-haGOKOaLO9JyKnEIw&_nc_tpa=Q5bMBQJP2n44nDY-6-GfYetkPHlvUoGV3r39fXB1xpwwC5P03L1U2suqqrk_NwHb9MT5PsUqAzXVH2T3Xw&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=e6801e&_nc_sid=58080a&oh=00_AQHcE6rGPlryX2_B-zSoeenNObpP4EvNYes2BXNq8cB8lA&oe=6A94B89A,https://scontent-iad6-1.xx.fbcdn.net/v/t15.5256-10/717228697_1569646954686331_6289411983763008058_n.jpg?stp=dst-jpg_p160x160_tt6&_nc_cat=107&ccb=1-7&_nc_sid=810293&_nc_ohc=zHLmvmBDbVoQ7kNvwG82z0M&_nc_oc=AdpLPKH1qFa8wwCOAhOv6VZQs-wXSDWrhvuxKq8CGvPkD_HFLEUW6I9oZSzN6g5fPKk&_nc_zt=23&_nc_ht=scontent-iad6-1.xx&edm=APRAPSkEAAAA&_nc_gid=Vxgq6oMhLv60AFKKKDaX8w&_nc_tpa=Q5bMBQJ2Up7lc5fSRO1V2cn7zDeqhtNBSZeaIRye8vaw5wovrosmZAdKALn72feLsyPf9EM9MLYRTK2Uxg&oh=00_AQFKK8ln1nK9tchXxKM9i4dqVh-sZpeBrGvSpQNyNzY2eQ&oe=6A94B89A,2025-03-08 13:44:37+00:00,2025-01-27 13:18:10+00:00,215.25,77,0.0,4.689403166869671
XYZ Luxury,2026-06-24,Growify | TOF | Sale | US,PAUSED,Ecomm | Open,Custom | Video | Campaign Shoot | MIX | EOSS | CLP | Event,United States,USA,3539.31,3539.31,96,1312,1.0,103.0,59.0,37,0.0,0.0,0.0,0.0,0.0,630411.54,0.0,0.0,,https://www.facebook.com/reel/1316398243970327/,1,385541000000000.0,PAUSED,https://fb.me/1U7lhyZzTLt7BLq,CAMPAIGN_PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,https://scontent-iad6-1.xx.fbcdn.net/v/t15.5256-10/708853328_2064961034420048_3901089631855816531_n.jpg?_nc_cat=109&ccb=1-7&_nc_ohc=q6MMiOMZVFsQ7kNvwGfabEv&_nc_oc=AdqdBQTMD8mIcYb_7_CRpsd0d-YjSr5L6qM16tD0uUS1Tx7wvw7hNgwv_yUDRg22Tko&_nc_zt=23&_nc_ht=scontent-iad6-1.xx&edm=AAT1rw8EAAAA&_nc_gid=nqzHDntDu3iXCra2dpej1g&_nc_tpa=Q5bMBQFW0APY8grFx9YvEfpbKzyijBAV8V1pEfh003GO6qB17E1tFixddDC3zx8eat8fqCD11zs4Ff5LVw&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=b696e2&_nc_sid=58080a&oh=00_AQBp10wFbV4vz3B9HJC0ZA4yyjP-Q1XRfsGDpY7gE-Yyww&oe=6A6B5E05,https://scontent-iad6-1.xx.fbcdn.net/v/t15.5256-10/708853328_2064961034420048_3901089631855816531_n.jpg?stp=dst-jpg_s160x160_tt6&_nc_cat=109&ccb=1-7&_nc_sid=200999&_nc_ohc=q6MMiOMZVFsQ7kNvwHEi0f9&_nc_oc=AdpkPNBbyGZimGaTl0jRtMUZc-MlLJz789w4xb44Na6STW6SQ582aDVqPnbCRHhQtxo&_nc_zt=23&_nc_ht=scontent-iad6-1.xx&edm=APRAPSkEAAAA&_nc_gid=3r_vk_j0gPyK5X9prNsvNQ&_nc_tpa=Q5bMBQEFxXOZ2lJNIvIPMCnVZWDHT20g_A-Tsfls7SPfR8Pe2ZQxekQjamr2OkVN8IUHpKFeMxsPtetP1g&oh=00_AQDn-jr2q2I6B6oBB6Xcps0mtHA8lg4ukn8y0GJToTac9A&oe=6A6B5E05,2026-03-11 11:02:00+00:00,2025-02-14 11:09:50+00:00,3539.31,96,0.0,7.317073170731707
XYZ Luxury,2026-06-24,Growify | TOF | Sale | US,PAUSED,Ecomm | Open,Custom | Video | Campaign Shoot | MIX | EOSS | CLP | Event – Copy,United States,USA,63.44,63.44,1,42,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,https://www.facebook.com/reel/1296167235978805/,1,385541000000000.0,PAUSED,https://fb.me/20cxQhd7ROIDg1O,CAMPAIGN_PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,https://scontent-iad6-1.xx.fbcdn.net/v/t15.5256-10/707963396_1002798309366095_1227772831813414352_n.jpg?_nc_cat=109&ccb=1-7&_nc_ohc=_4WnctQAsQUQ7kNvwHVzEyh&_nc_oc=Adoz_DwVn-2SQCjZC7yyHTtDse4uOrpxm412NUU2EuLyc6bhvQ4LiXjBLiCKERftE9U&_nc_zt=23&_nc_ht=scontent-iad6-1.xx&edm=AAT1rw8EAAAA&_nc_gid=nqzHDntDu3iXCra2dpej1g&_nc_tpa=Q5bMBQEY-N8mvQAt8Gm1t38CN3bT63uG_XWGp-libgZXdFaZZBwOTqnD2mYh0OiR8Ewo1CenzeZWTVcTOQ&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=b696e2&_nc_sid=58080a&oh=00_AQAsDEXc9lfkWOr-XG0ie08ync4Kn70V1mSuTRNYhoS2Rw&oe=6A6B2FCF,https://scontent-iad6-1.xx.fbcdn.net/v/t15.5256-10/707963396_1002798309366095_1227772831813414352_n.jpg?stp=dst-jpg_s160x160_tt6&_nc_cat=109&ccb=1-7&_nc_sid=200999&_nc_ohc=_4WnctQAsQUQ7kNvwFNop7Q&_nc_oc=Adq3bqBnRMSBtzEUh5zsJTUhlmXB8mcFry5NvveyTDB66NMBPaTZnF-wk9oqThScjGc&_nc_zt=23&_nc_ht=scontent-iad6-1.xx&edm=APRAPSkEAAAA&_nc_gid=3r_vk_j0gPyK5X9prNsvNQ&_nc_tpa=Q5bMBQEUKTYu1XsuW7JhGZBq2AaOVG1T9QzzBGFsf4BnON7DmeYJuti2Ml85EUpGqb50Hw-PzqjfRj_B8w&oh=00_AQA8M3C6R-k7j5pUBjXaYYuarzB7qcIeesfKl8cu1szGsA&oe=6A6B2FCF,2026-03-11 11:02:00+00:00,2025-02-14 11:09:50+00:00,63.44,1,0.0,2.380952380952381
XYZ Luxury,2026-06-24,Growify | TOF | Sale | US,PAUSED,Ecomm | Open,Custom | Video | Campaign shoot | Bridal | Vaisakhi Sale | CLP,United States,USA,20.15,20.15,1,10,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,https://www.facebook.com/reel/1311283204176558/,1,385541000000000.0,PAUSED,https://fb.me/25Xjw6ho3qL9Cbt,CAMPAIGN_PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,https://scontent-iad3-1.xx.fbcdn.net/v/t15.5256-10/660178702_1624409348762329_3162129496788316046_n.jpg?_nc_cat=104&ccb=1-7&_nc_ohc=GC7cNpuHKhEQ7kNvwFp64rz&_nc_oc=AdpYljyf7UiQp5boDghOlxxee1oPd4FTJcAv_X1y8T9Gvv9d4B-KC0ohTs8jO0yk4rA&_nc_zt=23&_nc_ht=scontent-iad3-1.xx&edm=AAT1rw8EAAAA&_nc_gid=nqzHDntDu3iXCra2dpej1g&_nc_tpa=Q5bMBQFz5ivsVwJCoM4zweSAJkRt4dNBSEOsWlpj7pLCfLtr1k5bjfiPwwntFH-vkHDg4LpRBREAL6ZKOw&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=b696e2&_nc_sid=58080a&oh=00_AQCq2MlD90VShov7D1ILZFLV032aeiPYCvzK-V3fI3Otgg&oe=6A6B3B05,https://scontent-iad3-1.xx.fbcdn.net/v/t15.5256-10/660178702_1624409348762329_3162129496788316046_n.jpg?stp=dst-jpg_p160x160_tt6&_nc_cat=104&ccb=1-7&_nc_sid=200999&_nc_ohc=GC7cNpuHKhEQ7kNvwEPw2wk&_nc_oc=AdpG58OHWHZwcHQksWE9boXBx-iAruhmfyFGI0NIlQir5ma5mUOxLxkD-PWlw9dqHcg&_nc_zt=23&_nc_ht=scontent-iad3-1.xx&edm=APRAPSkEAAAA&_nc_gid=3r_vk_j0gPyK5X9prNsvNQ&_nc_tpa=Q5bMBQGL6iD7iE6alL4P4UuJoa5e5t1X_fHbhvTvzFzhHjSdSXVPJk1rQBQZoGV5-gnrlv40tPVZ1iHlCw&oh=00_AQBbmV9EfesHdDuDxUPEAhwHTpui7sy8ZSMcASanoOhkeg&oe=6A6B3B05,2026-03-11 11:02:00+00:00,2025-02-14 11:09:50+00:00,20.15,1,0.0,10.0
XYZ Luxury,2026-06-24,Growify | TOF | Sales | Australia | EOSS,PAUSED,Ecom | Advantage,Catalogue | Carousal | Campaign Shoot | BAU | PLP,Australia,Rest of the World,52.0,52.0,5,16,0.0,4.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,385541000000000.0,CAMPAIGN_PAUSED,https://fb.me/2fa7liNB9fShJlB,CAMPAIGN_PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,AU,https://scontent-iad6-1.xx.fbcdn.net/v/t39.2147-6/75341531_494485104475166_2751028116179648512_n.png?_nc_cat=1&ccb=1-7&_nc_ohc=Ikd8i6t_RiYQ7kNvwGY-_s1&_nc_oc=Adqjuvnktcx2bgH_1la3QYMvc_94j_DwbmCSwvFhNIDEyTHZ_2OZQ_mnE40N6x42fT4&_nc_zt=14&_nc_ht=scontent-iad6-1.xx&edm=AAT1rw8EAAAA&_nc_gid=CI3YijBzpMg6_Qx0wfKvNQ&_nc_tpa=Q5bMBQEaNQ6XevGgSGYfz39gMDvxzra9tmsluaJ-AZCeH1MNTRrI8x9ftDgOiwg51JQP_Y-zLZfjEpQXGA&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=39b8c1&_nc_sid=58080a&oh=00_AQAdQoA27OmJfGQyfh34fRjeajlta6C-HihETZttQdhsGA&oe=6A6B2344,,2026-06-11 14:05:57+00:00,2026-06-11 14:05:42+00:00,52.0,5,0.0,31.25
XYZ Luxury,2026-06-24,Growify | TOF | Sales | Australia | EOSS,PAUSED,Ecom | Advantage,Catalogue | Carousal | Campaign Shoot | BAU | PLP,Australia,Rest of the World,88.57,88.57,3,41,0.0,3.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,385541000000000.0,CAMPAIGN_PAUSED,https://fb.me/26MpJclvS2yVIYI,CAMPAIGN_PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,AU,https://scontent-iad6-1.xx.fbcdn.net/v/t39.2147-6/75341531_494485104475166_2751028116179648512_n.png?_nc_cat=1&ccb=1-7&_nc_ohc=Ikd8i6t_RiYQ7kNvwGY-_s1&_nc_oc=Adqjuvnktcx2bgH_1la3QYMvc_94j_DwbmCSwvFhNIDEyTHZ_2OZQ_mnE40N6x42fT4&_nc_zt=14&_nc_ht=scontent-iad6-1.xx&edm=AAT1rw8EAAAA&_nc_gid=Xhuc0FLwdAQNrtDPwb6l9A&_nc_tpa=Q5bMBQErDc61IGedyRkwuGiQtv-tDdLHZFomRJeCsg8t4u-CnIJvkcKV8khNAsSNVq0VNxtUhdR1OlRSjA&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=39b8c1&_nc_sid=58080a&oh=00_AQCodMLKQB9WuscTi9_mB8fMfSnO0ZXNVwNJ1rN6tbJxfA&oe=6A6A7A84,,2026-06-11 14:05:57+00:00,2026-06-11 14:05:42+00:00,88.57,3,0.0,7.317073170731707
