Date,Platform,Campaign,Spend (INR),Revenue (INR),Clicks,Impressions,Purchases
2026-07-05,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify | LAL,2623.76,3920.0,284,5073,1.0
2026-07-05,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,128.47,0.0,4,90,0.0
2026-07-05,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,2204.11,0.0,123,1667,0.0
2026-07-05,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.57,0.0,0,2,0.0
2026-07-05,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,14.44,0.0,0,19,0.0
2026-07-05,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,267.89,0.0,2,109,0.0
2026-07-05,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,509.36,0.0,19,293,0.0
2026-07-05,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,715.29,0.0,30,566,0.0
2026-07-05,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,1.09,0.0,0,2,0.0
2026-07-05,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,4.86,0.0,0,7,0.0
2026-07-05,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,176.73,0.0,3,93,0.0
2026-07-05,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,2397.14,0.0,132,2011,0.0
2026-07-05,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.0,0.0,0,0,0.0
2026-07-05,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.0,0.0,0,0,0.0
2026-07-05,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.0,0.0,0,0,0.0
2026-07-05,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,55.4,0.0,4,32,0.0
2026-07-05,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,350.23,0.0,18,252,0.0
2026-07-05,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,214.31,0.0,14,173,0.0
2026-07-05,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,370.93,0.0,24,118,0.0
2026-07-05,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,4314.86,15200.0,179,1899,1.0
2026-07-05,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,150.37,0.0,1,32,0.0
2026-07-05,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,235.7,0.0,6,78,0.0
2026-07-05,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,511.09,0.0,27,177,0.0
2026-07-05,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,0.0,0.0,0,0,0.0
2026-07-05,Facebook,Growify | MOF & BOF | Sale | India +intl,969.59,0.0,60,1464,0.0
2026-07-05,Facebook,Growify | MOF & BOF | Sale | India +intl,14.84,0.0,0,24,0.0
2026-07-05,Facebook,Growify | MOF & BOF | Sale | India +intl,8.95,0.0,4,61,0.0
2026-07-05,Facebook,Growify | MOF & BOF | Sale | India +intl,4238.029999,136611.88,370,8156,5.0
2026-07-05,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-07-05,Facebook,Growify | MOF & BOF | Sale | India +intl,11.82,0.0,0,30,0.0
2026-07-05,Facebook,Growify | MOF & BOF | Sale | India +intl,191.9,0.0,4,263,0.0
2026-07-05,Facebook,Growify | MOF & BOF | Sale | India +intl,263.76,0.0,25,733,0.0
2026-07-05,Facebook,Growify | MOF & BOF | Sale | India +intl,801.18,0.0,34,788,0.0
2026-07-05,Facebook,Growify | MOF & BOF | Sale | India +intl,445.35,10200.0,11,344,1.0
2026-07-05,Facebook,Growify | MOF & BOF | Sale | India +intl,243.14,0.0,8,179,0.0
2026-07-05,Facebook,Growify | MOF & BOF | Sale | India +intl,251.85,0.0,11,239,0.0
2026-07-05,Facebook,Growify | MOF & BOF | Sale | India +intl,54.07,0.0,2,57,0.0
2026-07-05,Facebook,Growify | MOF & BOF | Sale | India +intl,28.85,0.0,2,57,0.0
2026-07-05,Facebook,Growify | MOF & BOF | Sale | India +intl,185.79,0.0,8,115,0.0
2026-07-05,Facebook,Growify | MOF & BOF | Sale | India +intl,1766.98,0.0,90,1505,0.0
2026-07-05,Facebook,Growify | MOF & BOF | Sale | India +intl,2217.18,0.0,79,1748,0.0
2026-07-05,Facebook,Growify | MOF & BOF | Sale | India +intl,331.35,0.0,2,178,0.0
2026-07-05,Facebook,Growify | MOF & BOF | Sale | India +intl,393.69,0.0,12,216,0.0
2026-07-05,Facebook,Growify | MOF & BOF | Sale | India +intl,426.32,0.0,12,438,0.0
2026-07-05,Facebook,Growify | MOF & BOF | Sale | India +intl,2684.97,0.0,72,1826,0.0
2026-07-05,Facebook,Growify | MOF & BOF | Sale | India +intl,1705.63,0.0,41,733,0.0
2026-07-05,Facebook,Growify | MOF & BOF | Sale | India +intl,119.08,0.0,3,29,0.0
2026-07-05,Facebook,Growify | MOF & BOF | Sale | India +intl,0.65,0.0,1,1,0.0
2026-07-05,Facebook,Growify | MOF & BOF | Sale | India +intl,133.039999,0.0,2,39,0.0
2026-07-05,Facebook,Growify | MOF & BOF | Sale | India +intl,451.03,0.0,8,262,0.0
2026-07-05,Facebook,Growify | MOF & BOF | Sale | India +intl,1029.359999,0.0,17,408,0.0
2026-07-05,Facebook,Growify | MOF & BOF | Sale | India +intl,1326.76,0.0,288,3970,0.0
2026-07-05,Facebook,Growify | MOF & BOF | Sale | India +intl,1106.47,0.0,194,2311,0.0
2026-07-05,Facebook,Growify | MOF & BOF | Sale | India +intl,2813.74,10890.0,845,11237,2.0
2026-07-05,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-07-05,Facebook,Growify | TOF | Sale | India,230.13,0.0,46,1292,0.0
2026-07-05,Facebook,Growify | TOF | Sale | US,1663.23,0.0,22,528,0.0
2026-07-05,Facebook,Growify | TOF | Sale | US,250.34,0.0,9,70,0.0
2026-07-05,Facebook,Growify | TOF | Sale | US,22.41,0.0,0,2,0.0
2026-07-05,Facebook,Growify | TOF | Sales | Australia | EOSS,140.75,0.0,7,90,0.0
2026-07-05,Facebook,Growify | TOF | Sales | Australia | EOSS,1303.63,0.0,39,772,0.0
2026-07-05,Facebook,Growify | TOF | Sales | Australia | EOSS,1982.45,0.0,143,1340,0.0
2026-07-05,Facebook,Growify | TOF | Sales | Australia | EOSS,135.48,0.0,0,51,0.0
2026-07-05,Facebook,Growify | TOF | Sales | Australia | EOSS,584.61,0.0,19,269,0.0
2026-07-05,Facebook,Growify | TOF | Sales | Australia | EOSS,701.41,0.0,15,434,0.0
2026-07-05,Facebook,Growify | TOF | Sales | Australia | EOSS,2159.6,0.0,65,969,0.0
2026-07-05,Facebook,Growify | TOF | Sales | Australia | EOSS,675.65,0.0,7,247,0.0
2026-07-05,Facebook,Growify | TOF | Sales | India | Open,62.03,0.0,26,311,0.0
2026-07-05,Facebook,Growify | TOF | Sales | India | Open,2521.94,3025.0,994,21540,1.0
2026-07-06,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,1398.07,0.0,2972,17407,0.0
2026-07-06,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,483.95,1500.0,920,6348,1.0
2026-07-06,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,2.27,0.0,0,6,0.0
2026-07-06,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,878.03,0.0,282,2502,0.0
2026-07-06,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,278.49,0.0,21,525,0.0
2026-07-06,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,233.15,0.0,101,463,0.0
2026-07-06,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,1375.09,8250.0,421,3276,1.0
2026-07-06,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,353.01,0.0,33,380,0.0
2026-07-06,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,132.5,0.0,9,139,0.0
2026-07-06,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,560.16,0.0,26,661,0.0
2026-07-06,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,735.17,9570.0,125,847,1.0
2026-07-06,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,363.41,0.0,71,929,0.0
2026-07-06,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,914.82,0.0,161,1994,0.0
2026-07-06,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify | LAL,59.38,0.0,7,247,0.0
2026-07-06,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify | LAL,1117.69,0.0,141,2373,0.0
2026-07-06,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,61.85,0.0,0,36,0.0
2026-07-06,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,1262.252856,0.0,70,823,0.0
2026-07-06,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.41,0.0,0,1,0.0
2026-07-06,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,6.037144,0.0,0,15,0.0
2026-07-06,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.0,0.0,0,0,0.0
2026-07-06,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,158.09,0.0,2,73,0.0
2026-07-06,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,273.27,0.0,10,262,0.0
2026-07-06,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,511.2,0.0,38,366,0.0
2026-07-06,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.96,0.0,0,3,0.0
2026-07-06,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,4.35,0.0,0,8,0.0
2026-07-06,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,15.86,0.0,0,11,0.0
2026-07-06,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,119.17,0.0,9,117,0.0
2026-07-06,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,1306.8,0.0,75,1010,0.0
2026-07-06,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,39.35,0.0,0,36,0.0
2026-07-06,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,165.03,0.0,13,174,0.0
2026-07-06,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,88.85,0.0,4,72,0.0
2026-07-06,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,241.71,0.0,6,84,0.0
2026-07-06,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,2080.719999,0.0,60,721,0.0
2026-07-06,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,106.12,0.0,4,26,0.0
2026-07-06,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,206.9,0.0,5,92,0.0
2026-07-06,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,504.24,0.0,17,121,0.0
2026-07-06,Facebook,Growify | MOF & BOF | Sale | India +intl,484.03,0.0,47,780,0.0
2026-07-06,Facebook,Growify | MOF & BOF | Sale | India +intl,4.83,0.0,2,34,0.0
2026-07-06,Facebook,Growify | MOF & BOF | Sale | India +intl,1341.4,11660.0,92,2035,2.0
2026-07-06,Facebook,Growify | MOF & BOF | Sale | India +intl,49.2,0.0,1,85,0.0
2026-07-06,Facebook,Growify | MOF & BOF | Sale | India +intl,69.61,0.0,6,222,0.0
2026-07-06,Facebook,Growify | MOF & BOF | Sale | India +intl,706.8,0.0,30,599,0.0
2026-07-06,Facebook,Growify | MOF & BOF | Sale | India +intl,27.54,0.0,0,20,0.0
2026-07-06,Facebook,Growify | MOF & BOF | Sale | India +intl,79.12,0.0,11,75,0.0
2026-07-06,Facebook,Growify | MOF & BOF | Sale | India +intl,270.71,0.0,2,43,0.0
2026-07-06,Facebook,Growify | MOF & BOF | Sale | India +intl,7.54,0.0,0,16,0.0
2026-07-06,Facebook,Growify | MOF & BOF | Sale | India +intl,81.98,0.0,3,107,0.0
2026-07-06,Facebook,Growify | MOF & BOF | Sale | India +intl,113.71,0.0,9,70,0.0
2026-07-06,Facebook,Growify | MOF & BOF | Sale | India +intl,1057.05,0.0,28,794,0.0
2026-07-06,Facebook,Growify | MOF & BOF | Sale | India +intl,564.56,0.0,22,477,0.0
2026-07-06,Facebook,Growify | MOF & BOF | Sale | India +intl,107.21,0.0,3,89,0.0
2026-07-06,Facebook,Growify | MOF & BOF | Sale | India +intl,256.98,0.0,4,117,0.0
2026-07-06,Facebook,Growify | MOF & BOF | Sale | India +intl,158.23,0.0,5,130,0.0
2026-07-06,Facebook,Growify | MOF & BOF | Sale | India +intl,1727.47,0.0,28,911,0.0
2026-07-06,Facebook,Growify | MOF & BOF | Sale | India +intl,1565.44,0.0,46,555,0.0
2026-07-06,Facebook,Growify | MOF & BOF | Sale | India +intl,34.38,0.0,1,20,0.0
2026-07-06,Facebook,Growify | MOF & BOF | Sale | India +intl,63.77,0.0,3,30,0.0
2026-07-06,Facebook,Growify | MOF & BOF | Sale | India +intl,118.87,0.0,5,84,0.0
2026-07-06,Facebook,Growify | MOF & BOF | Sale | India +intl,511.9,0.0,14,250,0.0
2026-07-06,Facebook,Growify | MOF & BOF | Sale | India +intl,832.94,9570.0,167,2045,1.0
2026-07-06,Facebook,Growify | MOF & BOF | Sale | India +intl,389.45,0.0,76,927,0.0
2026-07-06,Facebook,Growify | MOF & BOF | Sale | India +intl,1081.43,0.0,200,2506,0.0
2026-07-06,Facebook,Growify | TOF | Sale | India,77.89,0.0,14,430,0.0
2026-07-06,Facebook,Growify | TOF | Sale | US,1079.2,0.0,18,297,0.0
2026-07-06,Facebook,Growify | TOF | Sale | US,234.79,0.0,4,91,0.0
2026-07-06,Facebook,Growify | TOF | Sale | US,6.72,0.0,0,2,0.0
2026-07-06,Facebook,Growify | TOF | Sales | Australia | EOSS,193.09,0.0,2,99,0.0
2026-07-06,Facebook,Growify | TOF | Sales | Australia | EOSS,256.0,0.0,5,128,0.0
2026-07-06,Facebook,Growify | TOF | Sales | Australia | EOSS,1363.39,0.0,82,952,0.0
2026-07-06,Facebook,Growify | TOF | Sales | Australia | EOSS,185.56,0.0,3,84,0.0
2026-07-06,Facebook,Growify | TOF | Sales | Australia | EOSS,259.47,0.0,15,137,0.0
2026-07-06,Facebook,Growify | TOF | Sales | Australia | EOSS,682.21,0.0,22,414,0.0
2026-07-06,Facebook,Growify | TOF | Sales | Australia | EOSS,1324.73,0.0,29,740,0.0
2026-07-06,Facebook,Growify | TOF | Sales | Australia | EOSS,155.02,0.0,6,80,0.0
2026-07-06,Facebook,Growify | TOF | Sales | India | Open,102.64,0.0,47,617,0.0
2026-07-06,Facebook,Growify | TOF | Sales | India | Open,951.28,0.0,531,10584,0.0
2026-07-07,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.0,0.0,0,0,0.0
2026-07-07,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.0,0.0,0,0,0.0
2026-07-07,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.0,11825.0,0,0,1.0
2026-07-07,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.0,0.0,0,0,0.0
2026-07-07,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.0,0.0,0,0,0.0
2026-07-07,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.0,4400.0,0,0,1.0
2026-07-07,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.0,7700.0,0,0,1.0
2026-07-07,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.0,0.0,0,0,0.0
2026-07-07,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.0,0.0,0,0,0.0
2026-07-07,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.0,0.0,0,0,0.0
2026-07-07,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.0,0.0,0,0,0.0
2026-07-07,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify | LAL,0.0,0.0,0,0,0.0
2026-07-07,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.0,0.0,0,0,0.0
2026-07-07,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.0,0.0,0,0,0.0
2026-07-07,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.0,0.0,0,0,0.0
2026-07-07,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.0,0.0,0,0,0.0
2026-07-07,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.0,0.0,0,0,0.0
2026-07-07,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.0,0.0,0,0,0.0
2026-07-07,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.0,0.0,0,0,0.0
2026-07-07,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,0.0,0.0,0,0,0.0
2026-07-07,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,0.0,0.0,0,0,0.0
2026-07-07,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-07-07,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-07-07,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,64351.6,0,0,1.0
2026-07-07,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-07-07,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-07-07,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-07-07,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-07-07,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-07-07,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-07-07,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-07-07,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-07-07,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-07-07,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-07-07,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,23280.0,0,0,1.0
2026-07-07,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-07-07,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-07-07,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-07-07,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-07-07,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-07-07,Facebook,Growify | TOF | Sale | US,0.0,0.0,0,0,0.0
2026-07-07,Facebook,Growify | TOF | Sales | Australia | EOSS,0.0,0.0,0,0,0.0
2026-07-07,Facebook,Growify | TOF | Sales | Australia | EOSS,0.0,0.0,0,0,0.0
2026-07-07,Facebook,Growify | TOF | Sales | Australia | EOSS,0.0,0.0,0,0,0.0
2026-07-07,Facebook,Growify | TOF | Sales | Australia | EOSS,0.0,0.0,0,0,0.0
2026-07-07,Facebook,Growify | TOF | Sales | Australia | EOSS,0.0,0.0,0,0,0.0
2026-07-07,Facebook,Growify | TOF | Sales | India | Open,0.0,0.0,0,0,0.0
2026-07-08,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.0,19470.0,0,0,1.0
2026-07-08,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.0,0.0,0,0,0.0
2026-07-08,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.0,0.0,0,0,0.0
2026-07-08,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.0,0.0,0,0,0.0
2026-07-08,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.0,0.0,0,0,0.0
2026-07-08,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.0,0.0,0,0,0.0
2026-07-08,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.0,0.0,0,0,0.0
2026-07-08,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.0,0.0,0,0,0.0
2026-07-08,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.0,0.0,0,0,0.0
2026-07-08,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.0,0.0,0,0,0.0
2026-07-08,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify | LAL,0.0,0.0,0,0,0.0
2026-07-08,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.0,0.0,0,0,0.0
2026-07-08,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.0,0.0,0,0,0.0
2026-07-08,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.0,0.0,0,0,0.0
2026-07-08,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,0.0,0.0,0,0,0.0
2026-07-08,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,0.0,0.0,0,0,0.0
2026-07-08,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-07-08,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-07-08,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-07-08,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-07-08,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-07-08,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-07-08,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-07-08,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-07-08,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-07-08,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-07-08,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-07-08,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,7975.0,0,0,1.0
2026-07-08,Facebook,Growify | TOF | Sale | US,0.0,0.0,0,0,0.0
2026-07-08,Facebook,Growify | TOF | Sales | Australia | EOSS,0.0,0.0,0,0,0.0
2026-07-08,Facebook,Growify | TOF | Sales | Australia | EOSS,0.0,0.0,0,0,0.0
2026-07-08,Facebook,Growify | TOF | Sales | Australia | EOSS,0.0,0.0,0,0,0.0
2026-07-08,Facebook,Growify | TOF | Sales | India | Open,0.0,0.0,0,0,0.0
2026-07-09,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.0,0.0,0,0,0.0
2026-07-09,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.0,0.0,0,0,0.0
2026-07-09,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.0,0.0,0,0,0.0
2026-07-09,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.0,0.0,0,0,0.0
2026-07-09,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.0,0.0,0,0,0.0
2026-07-09,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.0,3000.0,0,0,1.0
2026-07-09,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.0,0.0,0,0,0.0
2026-07-09,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify | LAL,0.0,6550.0,0,0,2.0
2026-07-09,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.0,0.0,0,0,0.0
2026-07-09,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.0,0.0,0,0,0.0
2026-07-09,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.0,0.0,0,0,0.0
2026-07-09,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.0,0.0,0,0,0.0
2026-07-09,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.0,0.0,0,0,0.0
2026-07-09,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,0.0,0.0,0,0,0.0
2026-07-09,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,0.0,0.0,0,0,0.0
2026-07-09,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,0.0,0.0,0,0,0.0
2026-07-09,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-07-09,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-07-09,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-07-09,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-07-09,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-07-09,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-07-09,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-07-09,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-07-09,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-07-09,Facebook,Growify | TOF | Sale | US,0.0,0.0,0,0,0.0
2026-07-09,Facebook,Growify | TOF | Sales | Australia | EOSS,0.0,0.0,0,0,0.0
